L1,L2,L3,L4,Position_X,Position_Y,Position_Z,Angle_X,Angle_Y,Angle_Z
227.339954631449,300.341715554758,505.023371552511,465.926534874894,1.78215558023529,-0.666452650292681,0.497615804810744,-28.0265835317395,-55.9214130739642,27.2725431830024
471.569468476902,498.756711046072,282.654370414439,235.316408502756,-1.78334623836738,-0.439548368541755,0.497761377899283,-20.5877632169827,59.4068250007975,-18.9556858056658
445.171354028044,474.059232096454,289.418369826714,243.201578108552,-1.49248572936470,-0.438801815005526,0.499237962244618,-16.8709058862896,44.1045760584182,-12.0323897459995
419.383398165122,450.059658473759,299.058954375182,254.359889684664,-1.19906486716259,-0.436542483874563,0.499669352470685,-17.5434761348612,30.3984074077458,-8.60370582401313
394.316120496461,426.875928296006,311.326177063915,268.397163106486,-0.902791308279893,-0.432712022002096,0.499638043142267,-20.5457956457214,19.0628507135949,-6.04502095167421
370.102989836257,404.646132765471,325.939496950847,284.904211290361,-0.603366158244207,-0.429285931289098,0.499538103922608,-23.9673642951284,11.0021961673332,-3.60085249058404
346.906292867055,383.531525611841,342.612900597955,303.495877984267,-0.301896638678706,-0.428416773205012,0.499550021375380,-25.9833676469250,5.26078894988679,-1.59869370551331
324.923876634620,363.719198143310,361.072921410365,323.831672639213,4.19794538146334e-05,-0.429534070367370,0.499647657471667,-26.6479439977549,0.0762239137120594,0.00549349046542471
304.486748342907,345.306200962272,380.810565064245,345.817602297921,0.303181959662710,-0.428801491302160,0.499565779220286,-25.6637403349490,-3.29080816542807,2.24601340793170
285.783181225858,328.663539169202,401.886251770130,369.027414668956,0.605309090296204,-0.431721670240498,0.499686204086787,-22.3904828542187,-7.99973320084322,5.14684335858966
269.153838123730,314.053571296621,424.113866667393,393.248809037900,0.903342768664478,-0.438970126552397,0.499900425060901,-16.7114908017414,-17.6197491487898,8.18344472663419
254.981522900300,301.752701761324,447.333717335205,418.306771926092,1.19872768029030,-0.443182911530992,0.499828050082354,-13.6632053448688,-30.2934748309380,9.99074959663528
243.670653409485,292.034971530871,471.409478139317,444.057096882146,1.49255223875036,-0.444271524275871,0.499268540617978,-13.9788153715388,-44.0287854812144,12.6466687239237
235.609010324040,285.148656329260,496.224819506022,470.380656400108,1.78419545256094,-0.443979099351091,0.497839492496525,-18.7637304328750,-59.0230485100107,18.9406940206241
477.083822233279,490.717371868023,268.665689876105,245.287985744263,-1.78506113153715,-0.218015273595194,0.497899182560475,-9.45388312197114,61.4460876186881,-9.54194305114615
450.959683452108,465.542015829604,275.714268576856,252.906177793990,-1.49293372116142,-0.217793329150368,0.499220648630534,-7.95395894087192,46.4364095196223,-6.14438391228484
425.472588803920,441.035857093391,285.749735165467,263.700229202556,-1.19815815853961,-0.217023892849163,0.499685341878490,-8.44521823911978,33.4980360243913,-4.49044951902617
400.735867747067,417.317085495016,298.491381869272,277.314808800348,-0.900825937365260,-0.215874435523442,0.499797577275985,-9.78086546726787,22.7879887785793,-3.35380546469794
354.082823625066,372.823861971731,330.850858614099,311.521800583257,-0.301026314278170,-0.214158301114359,0.499872409271698,-12.7297465061048,6.71871473554166,-1.09952144631270
332.525500373296,352.406124939291,349.864651057485,331.432036301799,7.39012992826815e-05,-0.214846325198971,0.499916444050373,-13.2580679231954,0.103016943569710,-0.0116661584934390
312.512143865539,333.424734985504,370.213456683423,352.995856021633,0.302023961762089,-0.215292769557264,0.499901676234018,-11.9101802962420,-5.23659772678962,2.63665770466495
294.248475399750,316.218967178993,391.877430410906,375.808837337757,0.602309044853865,-0.218914720143871,0.499947386143967,-8.63083656856932,-12.7822322797579,4.55423304934877
278.058703928009,301.070055586278,414.666394070146,399.661339517521,0.901036412284437,-0.221706958359378,0.499937359523305,-6.07106937025801,-22.3357215708987,5.18228399703769
264.300827022435,288.279544065523,438.419073463655,424.378418423786,1.19841986246690,-0.222645999538660,0.499812779486703,-5.06951848243350,-33.2685398909470,5.60013751625985
253.346505699123,278.151667831173,462.999010128999,449.814354673549,1.49364382815752,-0.222554555780596,0.499405598935099,-5.49362001750405,-46.0711221674709,6.66691060677576
245.546395613898,270.966549613623,488.290446113519,475.847627174946,1.78636362554144,-0.221979063375723,0.498309148677460,-8.21477369969600,-60.8350772193887,9.70158367715590
483.578482201523,483.583461782438,255.842345013864,256.752606175063,-1.78714383035539,0.00336773887015965,0.498107427424731,2.56595676888905,62.0631735870986,0.621321389608018
457.777502989291,457.963633906118,263.184103658108,264.088444254137,-1.49426104034418,0.00327554814570277,0.499256906284617,1.30883118390600,47.1698874779946,0.145697783696361
432.642047172378,432.985187574379,273.618910549825,274.495442687020,-1.19878902105716,0.00329754766592714,0.499689012975782,0.458616792586109,34.4440358374652,0.100932699233276
408.288199969685,408.766306914162,286.832845079462,287.656966317452,-0.900886957345590,0.00322086614880163,0.499841307490253,-0.183837559585187,23.9194517503118,0.250306588309671
384.853185228734,385.447106062377,302.484552775241,303.233238142637,-0.601306929829180,0.00271439815726125,0.499925844028278,-0.510564313725855,15.1099148354125,0.481703277876235
362.499961816960,363.193940981729,320.237605307246,320.892712587031,-0.300788178634883,0.00148331533747210,0.499983312548604,-0.359017537113041,7.38423001466635,0.533377082760250
341.422099460477,342.203915816286,339.780988285101,340.331441392064,0.000151380201964173,0.000224349882240630,0.499999557187645,-0.168027098204183,0.183652840181111,0.000894982803891575
321.877535978963,322.679792719903,360.704609403086,361.419898906087,0.301077114133585,-9.87664525274567e-05,0.499986057571224,0.775163973310318,-7.06424540116168,1.40569509152646
304.095229633934,304.929602029577,382.919417337650,383.782151324703,0.601519514496573,-0.00157740262317048,0.499955989726005,2.36456327890740,-14.9766104330786,1.78993471041612
288.381260926597,289.252486597076,406.232300315464,407.212224017106,0.901222871694101,-0.00221835168748072,0.499918999019448,3.30752031299417,-23.8004551331457,1.50715242788187
275.067401273346,275.975103002341,430.481178656204,431.535942982729,1.19947177158592,-0.00199133121983067,0.499869884273719,3.58033832816509,-34.1555153750229,1.02760841750289
264.491837351612,265.433170221825,455.529894106453,456.606522032750,1.49541173123914,-0.00129317418915320,0.499650494483249,3.44890510741900,-46.6472050863846,0.511805551626222
256.968348633705,257.941253139013,481.263399541270,482.300302227856,1.78874924967553,-0.000517609591040866,0.498866190183952,3.18838702627881,-61.3527157113086,-0.0406444820132375
490.543620412643,477.187655214062,244.513336653853,269.598021464976,-1.78545965992168,0.224318949357588,0.497856589609178,12.8177289704018,61.1533438914337,10.3949027326226
465.196073701310,451.208069798905,252.131445574560,276.644052383531,-1.49304876510460,0.224130904561544,0.499182967325656,9.28940899382427,46.3374636545208,6.46687111781552
440.543360941424,425.840897629621,262.940481920006,286.651506561049,-1.19808138894478,0.223562268218204,0.499719812561087,8.34148633188897,33.4898186708779,4.90389941314346
416.701287933522,401.202713124556,276.589515519847,299.339318325681,-0.900751502061193,0.222284331934199,0.499908382343937,8.66247041947270,22.6805733426682,4.16263363186472
393.806129412748,377.433080014892,292.703870755883,314.400587135503,-0.601773265427324,0.219796192072904,0.499962633816975,10.0854788975304,13.5266940063832,3.48971541390995
372.018587961295,354.699550348725,310.921289163207,331.530236009793,-0.301389925480769,0.216617804077177,0.499948482348194,12.0791778073116,6.08327253504097,2.11947373259671
351.527739681804,333.203141532970,330.913176969864,350.443344999508,0.000218289487606853,0.215300362659063,0.499930144971538,12.9186748687724,0.235821510418536,0.0889452623474407
331.364027116750,312.563965166395,354.056069424072,373.066436857204,0.317244116380917,0.206365422857607,0.494441618182241,19.3731522266106,-14.0096966786835,3.38331243305078
314.631489776088,294.597587981988,375.892552154921,393.829201678297,0.611223648512948,0.210769806189875,0.498175009232721,16.2640178590382,-16.9185874479351,0.581102714412447
300.038213690635,278.813735910619,398.786389331139,415.687041482524,0.901474358863419,0.216757041411525,0.499879867754114,12.4845865156522,-22.9537154755841,-2.06402254170294
287.890899316870,265.593609752210,422.578075704941,438.486337572879,1.18738788161159,0.222158324939881,0.498612283272181,9.32024309920078,-32.4951566167965,-4.04340035463777
278.490194927461,255.325047136156,447.135803730165,462.098249128404,1.46933150507508,0.225482712663038,0.493353261874633,7.76893966029354,-44.6768994852963,-5.80815382428801
272.101014560401,248.361307662253,472.350675596487,486.415131407947,1.74768464784409,0.226779048603887,0.483104940144523,8.49615883265960,-58.8245877019837,-8.64254402542083
498.408422080837,471.762911602968,234.670049068254,283.595197289489,-1.78384810311087,0.445571044646873,0.497734218923378,22.1886977913307,59.1432686732884,19.4937186042835
473.548900451403,445.472615232929,242.549209725631,290.359621707452,-1.49244760362633,0.445147766836753,0.499245049301450,16.8985499531670,44.1327174223515,12.4956666229898
449.414271636970,419.767626768743,253.710733950932,299.973313649719,-1.19874627013038,0.443360654423568,0.499825787404632,16.3168386606219,30.4567172943632,9.38931220042827
426.120192443276,394.762721003137,267.766344451600,312.187667509729,-0.902930221314556,0.439076209379564,0.499912637027440,18.7579361367334,18.3991496398200,7.28590379337429
403.801970603768,370.596619183060,284.308605244687,326.726791926271,-0.604252344329505,0.433105494000086,0.499770247222484,22.9659942660476,9.46379469529951,4.67550531408218
382.617837538066,347.437637386135,302.950658467097,343.311570709308,-0.302485665270545,0.430085642363304,0.499664125829166,25.5811504729840,4.21482126416814,2.20835571367901
362.751942012658,325.490106257207,323.347813892612,361.676648445811,0.000247003066414777,0.430001705416307,0.499677914885404,26.2995730093015,0.217917787951156,0.171635557733715
343.239606607202,304.569430750808,346.374837646725,383.230243806115,0.311984091380292,0.423557011982458,0.496644882849409,31.1595407368834,-14.2537862938478,0.357571372899648
327.017218203061,286.118497754049,368.929076209516,403.639209273820,0.609298950020159,0.427086893750725,0.498526463485367,27.5539792320197,-15.5910297077501,-1.69771924001551
312.853909861836,269.781933315750,392.472804288770,425.176838707438,0.903379295840860,0.433680920749791,0.499726639625965,22.7053770370391,-19.9473547016300,-4.74660059880201
301.037881510488,255.963180361422,416.840103263388,447.681689848497,1.19181930923284,0.441923997422170,0.499353671369525,17.8075291364707,-29.5876421407306,-8.09725311929386
291.851708266876,245.086583116547,441.896384393853,471.016542385567,1.47560125437233,0.447508817022677,0.496154165842797,15.8478104556464,-42.7621638940692,-11.5549236779792
285.546586469501,237.554521615062,467.532442590596,495.065413706327,1.75596065678761,0.450238455094921,0.488957593918882,18.4676556024594,-57.4917064371640,-17.5204800794290
507.130841950704,467.337320242162,226.501695740065,298.593432004798,-1.78225226583280,0.666969940516413,0.497824345307457,30.4722645608596,56.0061861422905,27.7509571853905
482.787896346067,440.789963960597,234.611195945747,305.090970948456,-1.49286283051835,0.665768056244861,0.499510600696242,24.1601146410179,40.1117105819154,17.8998625780432
459.199897102656,414.803938313473,246.084216210713,314.325311598998,-1.20292080699381,0.659398078000033,0.499911590005554,25.9296432343550,23.3652376386421,12.3402122127732
436.482336656118,389.492265039661,260.497124629112,326.076642129546,-0.908662249625664,0.646722277552211,0.499409985633011,34.0545672666613,10.8167196688047,6.38522789139508
414.769393854786,364.992748705444,277.412218532236,340.097478428514,-0.606497672177421,0.642824718266377,0.499018395585653,38.0297761590535,6.27411762758571,3.27403062037963
394.216500603138,341.474205643570,296.420584119582,356.133389414862,-0.303086231695777,0.642790569869519,0.498997887130394,39.6515014070975,3.16835649826851,1.54450224329136
375.002403010059,319.143746266186,317.163632663610,373.938454129990,0.000272639216227901,0.644238488994305,0.499157878864039,40.1056590981128,0.180557759731023,0.224909474437892
356.275831969603,298.009884600246,340.090786581144,394.359854848459,0.308442973907336,0.640763182388344,0.497629881243828,42.4001931639633,-11.7352058290335,-1.69287480929439
340.488157823184,279.115636123580,363.241017606246,414.414003276090,0.608481687816158,0.641719834118256,0.498335913483504,39.7442958756358,-12.8782091145326,-2.83944089119145
326.703726132214,262.288632822316,387.338105721207,435.619318964565,0.906956984122885,0.645687824571438,0.499182182848708,35.6237647895539,-15.3967720798700,-5.22297071404893
315.185129248174,247.949871463319,412.216373725695,457.816088823662,1.19946164815773,0.656181219237091,0.499704552834409,28.7806118574975,-23.3751980143689,-10.1040450777479
516.666847909799,463.933301538442,220.191360298936,314.460009224042,-1.78067258516688,0.888215446422430,0.498189875925010,37.6335999270908,51.5785691090085,35.1366711950357
469.843667414700,410.980967382429,240.206343666010,329.584207593041,-1.21600793496121,0.852639015023716,0.498755727114515,47.7005527022605,10.2139375668555,4.97818148502750
447.723741323732,385.428890257144,254.905333962814,340.889778398799,-0.911835453989948,0.851033816658742,0.497696932333037,51.4146482550027,7.49266103105799,2.43399942129496
426.636098820679,360.667164682501,272.117163457158,354.403958681383,-0.607322171820434,0.852884538509302,0.497524039702910,53.0603555953297,5.20093190694245,1.45171616801447
406.732966373481,336.865109741197,291.414651290838,369.895187248107,-0.303261039191278,0.855562735010486,0.497830021947779,53.8894106324939,2.78532074435485,0.827381060833719
388.187200524001,314.232282902704,312.428065812829,387.136296166136,0.000303266300303448,0.858414336176518,0.498266291621610,54.1782279916830,0.140203989954566,0.259701521125339
370.358455488087,292.973400937068,335.265993029663,406.374662678675,0.305860110874854,0.856243056139201,0.497541676633070,54.5425468814881,-7.87959568468768,-2.04884587535591
354.933132929263,273.692882670921,358.874183476411,426.079864656863,0.607974918224010,0.854466884483224,0.497466509875865,53.1864923477323,-10.0626908413106,-2.56384797932270
341.472043808626,256.455822965847,383.420144929530,446.950257601762,0.910060452554809,0.853911174816397,0.497809632327983,50.8865982077948,-12.2814345546623,-3.56275331723573
330.210614798863,241.693913391495,408.740862037490,468.831654902470,1.21084855101176,0.857363931300392,0.498706083953938,46.3887179153715,-15.4303989256700,-6.31601966825788
321.374863724546,229.879299660978,434.706246607543,491.590034146608,1.49778639593253,0.877361332455980,0.499540016453034,35.7499942169200,-29.5572868204732,-17.1660668126895
315.163233772609,221.479869234294,461.212078418714,515.109728232946,1.77741045908963,0.887203640549203,0.497619386476274,38.0718960479158,-49.3734576508664,-31.0834996177209
526.971341992194,461.566997025373,215.899804528965,331.079674263077,-1.77941009748626,1.10868520634067,0.498829290224863,43.6663210699088,45.4080915634196,41.4807520703954
503.723754567186,434.680536655047,224.310848993871,337.101326298236,-1.52510479578248,1.04618378440087,0.497178434395034,65.7196890883238,11.3862114166523,-2.98317550954955
481.288563279106,408.321439133976,236.201664626237,345.639516927127,-1.21811827076634,1.05335333737496,0.495247787430485,66.1424398504902,9.49713361981728,-1.27167268402017
459.780420945243,382.600454284399,251.094879203638,356.520558034576,-0.912245335942442,1.05925123733207,0.494792906413393,66.8355169342942,7.47803814502641,-0.422714057229302
439.330336688183,357.654480182326,268.507912220567,369.544621971049,-0.607309280001883,1.06453002369154,0.495239412029307,67.4346490510888,5.24521711861110,0.0363750784582426
420.086865115183,333.653654235703,288.000167323115,384.500882952117,-0.303162949472118,1.06925480358151,0.496092327344029,67.8522879334837,2.78492472751438,0.247726517687806
402.216480391325,310.809928539537,309.193906197314,401.179841332819,0.000332283766127545,1.07337181038114,0.496951465937863,68.0646773088875,0.0983532073835950,0.279993898593146
385.371009667940,289.535400255194,331.944139986308,419.200329490410,0.303444914062211,1.07050393736834,0.496370489898452,67.6996293527188,-4.13596206160310,-0.633324707369198
370.245668706965,269.938491391156,355.861627833335,438.565058052191,0.607073751313537,1.06704069961748,0.495769272773770,67.0554212493485,-8.04250192451608,-1.36699841548326
357.053242338587,252.387168135831,380.746715681253,459.104878992934,0.911413651206545,1.06325200482187,0.495419606403775,65.9308777940249,-11.5378176947001,-1.91226330032176
346.007065326054,237.315150084544,406.439057650607,480.668347629681,1.21660424160632,1.05968845018741,0.495748058462320,64.0061652858832,-14.5526964762274,-2.39830775606491
337.308627551066,225.203856307683,432.808987055195,503.121429636933,1.52231702841696,1.05838865432038,0.497348504286823,60.3588926651080,-17.1553084482211,-3.75995307762784
331.132424045641,216.538344496659,459.750475314692,526.346437887789,1.79395099078150,1.09859853263437,0.499231128550040,46.1687432791921,-40.7198722760142,-32.3309429217011
453.804972653932,521.222380045864,320.219058429562,200.859685888857,-1.78336198500566,-1.10268713096038,0.658137091473199,-42.6449477218795,41.5396716700157,-34.6386764960652
426.545754425339,497.809804806797,326.333377970830,209.899760878199,-1.51894517846501,-1.05380510413263,0.656647799308925,-61.4434034909692,13.5514559842066,-1.03927024426873
399.784756704932,475.164686121899,335.056513253814,222.595386561269,-1.21377073859755,-1.05730079664564,0.655155868874943,-63.6437240633453,11.6462856997492,-0.945787719096278
373.618775228423,453.401960566212,346.199098922414,238.372458806360,-0.909384629454054,-1.06143258153511,0.654850195215191,-65.0749311819264,9.26750076604552,-0.943964286803126
348.169277762373,432.653789701128,359.542949189184,256.674419816210,-0.605714146214891,-1.06554913160548,0.655217055113225,-66.0089898065923,6.47613984543509,-0.780383587634888
323.590260256027,413.071062931482,374.858554612847,277.013628139082,-0.302613825695650,-1.06937899189555,0.655882915778341,-66.5779648130647,3.32879076560079,-0.426221493994276
257.559673190884,362.605306392507,429.580990179302,347.117440385184,0.607421134666732,-1.06523067382028,0.655055249058220,-66.0675327756276,-4.19815940416485,-0.456853291360124
239.149110435720,349.297013553310,450.302547548850,372.603854001320,0.911998261582508,-1.06064960749013,0.654700741301354,-65.4372581073248,-5.97690869672194,-0.966418042760318
223.255057520194,338.149655046135,472.075065887779,398.801468667869,1.21734744172257,-1.05550422044390,0.655206916262861,-64.7439056598005,-7.61010741090458,-1.75699744225108
210.427587440969,329.374786896141,494.765549410258,425.578920485286,1.52363116715907,-1.04932590707998,0.657107260057042,-64.2669040016877,-9.16885781097084,-3.18459344293348
201.232659263930,323.158265660070,518.258525098360,452.831515159343,1.77925528427754,-1.11038899544356,0.658683055611166,-39.7659917996210,-44.0640679346349,38.2452944735987
456.216797352511,510.607208678641,303.049610522627,205.580348827427,-1.78144585003391,-0.883190476002636,0.657817051310207,-36.0337415349984,49.4739619776556,-30.9184681094037
429.067155000577,486.639292897220,309.432269176806,214.455337046752,-1.49957024182851,-0.874823172234140,0.659272586149127,-33.6841611897467,28.6151217523936,-17.2020509462387
402.433220957846,463.409309612431,318.542795742125,226.926752561155,-1.21091549070319,-0.854931876961322,0.658271493385266,-45.2796398389723,13.3911013397666,-5.94374639689354
303.447345333051,380.483837848414,377.633754324783,302.340270450367,4.18388535064195e-05,-0.859105060517268,0.658192457426864,-52.5355260068213,-0.101849935866105,0.0502383222142668
281.598196665076,362.886029891146,396.465813219524,325.647025077111,0.303468778124368,-0.856443018858405,0.657737799575221,-52.1141068596575,-2.16358478088334,0.526211137745548
261.400158542842,347.032636311315,416.655944672327,350.062893020487,0.607317535264985,-0.853955190501379,0.657430201798687,-51.1885119309038,-4.02504540761799,1.10075336109913
243.245686661068,333.161470502202,438.024939999816,375.376400205741,0.911531523942533,-0.852271741539916,0.657622105805985,-49.4988276858772,-5.80518785139677,2.07622256702311
227.603127355955,321.517879850508,460.416648084386,401.420006847447,1.21535769675288,-0.853850515546622,0.658716228252076,-45.8259124572512,-8.06329055764982,4.60205465095403
214.998934390250,312.340151017614,483.696268739664,428.060361553043,1.49635639259744,-0.884192123867648,0.659879073149582,-28.5569216000821,-30.4996228068018,20.1752736497411
205.968718678700,305.840185727015,507.748010459615,455.190542449396,1.78044443398261,-0.888190300673013,0.657852990921219,-33.1867037992878,-50.3372653742422,32.1165817429338
459.692227240956,500.775031310673,286.615571924666,212.439664267360,-1.78188743939119,-0.661983898312252,0.657631369721501,-28.1282744557924,54.4556019021589,-24.7091567943807
432.714296020041,476.267711122900,293.289402835327,221.075575481152,-1.49375131251313,-0.659469114250089,0.659325866668071,-24.1413963873704,37.8019050289901,-15.4591272505836
406.275261444678,452.467008438637,302.813083515876,233.227452858396,-1.20283860761766,-0.652585580418808,0.659486537018068,-27.4274102882915,22.3970993657777,-9.91847995067852
355.445296769956,407.472093465714,329.401432981477,266.070458169218,-0.604397636405676,-0.643109804053297,0.658889209785417,-36.4888291904060,7.99454671815145,-2.88078762392720
308.352143377700,366.981151783732,364.198349457742,307.234083941980,3.16551891245353e-05,-0.645524389815967,0.659174601269883,-38.4263792150328,-0.0717067543707430,0.00839770080314246
286.831253952081,348.751498500369,383.716040082288,330.229068602669,0.303231186609122,-0.643776214755859,0.658948869428174,-37.8253136864352,-2.45408352093577,1.31867820387881
266.986030788210,332.280835439872,404.570009902172,354.361269831617,0.606510717031968,-0.643459788996484,0.658930474501436,-36.0862183000378,-4.92698352756905,3.06751181923268
249.197060287359,317.828009926036,426.574906201922,379.419009784918,0.908626865030545,-0.646932609854583,0.659350088499896,-31.9500896264773,-8.83670920523591,6.22731319931198
233.911666524185,305.664707553936,449.571558872981,405.232953729885,1.20270665774380,-0.659523682532745,0.659916126235724,-22.9074650721623,-21.5656326591609,12.0685970087182
221.624743821364,296.059191485443,473.424241027699,431.667156274496,1.49302805829754,-0.664992706674413,0.659476090391154,-20.4612673828589,-38.2807895371956,16.6174143789084
212.832107045182,289.253510289577,498.017516557093,458.611778151464,1.78213131175141,-0.665608360661836,0.657583647885694,-25.4774261428260,-54.5845931233300,24.9668970412435
464.215231384582,491.771378739677,271.035082196650,221.247384452368,-1.78306808333341,-0.440406663934474,0.657624646675074,-18.9864083248604,57.7175146281260,-17.1393268940635
437.468120015384,466.746591377519,278.022416759827,229.591415708487,-1.49274614802460,-0.439328073730064,0.659247281747917,-15.9051740997888,42.0834423233871,-10.8883721078156
411.287664956684,442.396045803042,287.983033764238,241.353701452500,-1.19915068384951,-0.436954625610880,0.659683843457770,-16.8431187894508,28.6604562446080,-7.78426689490095
385.779057771825,418.836287655732,300.638592667381,256.077794146541,-0.902394201105071,-0.433507410713546,0.659654075902976,-19.7181272754225,18.0240336668172,-5.43931962826601
361.071281893846,396.205137132910,315.680905990074,273.301454229219,-0.602786493065472,-0.430765493795789,0.659578779216686,-22.7010206243608,10.5299906127792,-3.25361281917714
337.323814858615,374.665324271937,332.800497265636,292.600845891821,-0.301560217390817,-0.430157571480981,0.659605490445992,-24.4307378673345,5.01581164014045,-1.46411686092348
314.734701786060,354.407973328094,351.706063975440,313.610754155270,3.86079664247063e-05,-0.431150413534956,0.659695847378266,-25.0160467102267,-0.0228819244890399,-0.0285277859228958
293.627211331313,335.548691797490,371.897044628154,336.208900032862,0.302686816831505,-0.430430772783210,0.659610592849931,-24.1327085444145,-3.34030674499044,2.09963946515850
